id,name,lat,lon,A1,A2,A3,A4,is_active,validation_date,nature,grouping,pre_school,basic_1,basic_2,basic_3,high_school,professional,special,artistic,university,other,address,postal_code,locality,parish_id,parish_name,municipality_id,municipality_name,district_id,district_name,region_id,region_name,url,email,phone,stops
224560,Escola Básica de Frielas,38.825208,-9.143280,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas José Afonso Loures,0,1,0,0,0,0,0,0,0,0,R. da Escola Primaria,2660-055,FRIELAS,,,1107,Loures,11,Lisboa,PT170,AML,,eb1.frielas@escolas.min-edu.pt,219887572,070333|070493|070494|070495|070496|071599|071601|071603|071605
226440,Escola Básica de Gâmbia,38.557677,-8.766790,0,0,0,0,1,0,public,Agrupamento de Escolas Luísa Todi Setúbal,1,1,0,0,0,0,0,0,0,0,R. da Escola,2910-210,SETÚBAL,,,1512,Setúbal,15,Setúbal,PT170,AML,,eb1.gambia@escolas.min-edu.pt,265914365,160647|160648
226579,Escola Básica da Lançada,38.685125,-8.954186,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Poeta Joaquim Serra Montijo,0,1,0,0,0,0,0,0,0,0,Rua do Povo,2870-507,SARILHOS GRANDES,,,1507,Montijo,15,Setúbal,PT170,AML,,eb1.hsarilhosgrandes@escolas.min-edu.pt,212894334,100417|100418|100180|100179
228138,Escola Básica de Jardia,38.664989,-8.924956,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Poeta Joaquim Serra Montijo,0,1,0,0,0,0,0,0,0,0,Jardia,2870-684,ALTO ESTANQUEIRO-JARDIA,,,1507,Montijo,15,Setúbal,PT170,AML,,eb1.jardia@escolas.min-edu.pt,212361576,100311|100359|100365
228527,Jardim de Infância de Lagameças,38.610996,-8.769100,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas José Saramago Palmela,1,0,0,0,0,0,0,0,0,0,Estrada de Lagameças,2965-261,POCEIRÃO,,,1508,Palmela,15,Setúbal,PT170,AML,,eb1.lagamecas@escolas.min-edu.pt,265998263,130171|130172
228801,Escola Básica da Freguesia de Santo Isidoro,39.008619,-9.387690,0,0,0,0,1,0,public,Agrupamento de Escolas da Ericeira Mafra,1,1,0,0,0,0,0,0,0,0,R. da Escola,2640-064,SANTO ISIDORO MFR,,,1109,Mafra,11,Lisboa,PT170,AML,,eb1.lagoastisidoro@escolas.min-edu.pt,261855541,080099|080100|080101|080102|080559|080561|080562|080637|080638
228813,Escola Básica da Lagoa da Palha,38.636803,-8.878065,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas José Maria dos Santos Palmela,0,1,0,0,0,0,0,0,0,0,Estrada da Lagoa da Palha,2955-009,PINHAL NOVO,,,1508,Palmela,15,Setúbal,PT170,AML,,eb1.lagoapalha@escolas.min-edu.pt,212381141,130427|130428
229337,Escola Básica da Freguesia da Carvoeira,38.952357,-9.402754,0,0,0,0,1,0,public,Agrupamento de Escolas da Ericeira Mafra,1,1,0,0,0,0,0,0,0,0,Rua da Pateira,2655-106,CARVOEIRA MFR,,,1109,Mafra,11,Lisboa,PT170,AML,,eb1.fonteboabrincosa@escolas.min-edu.pt,261860150,080785|080786|080787|080788
231174,Escola Básica da Malveira da Serra,38.753610,-9.446867,0,0,0,0,1,0,public,Agrupamento de Escolas da Cidadela Cascais,1,1,0,0,0,0,0,0,0,0,R. Francisca Correia Nunes,2755-171,ALCABIDECHE,,,1105,Cascais,11,Lisboa,PT170,AML,,eb1.malveiraserra@escolas.min-edu.pt,214872482,
231230,Escola Básica de Manique,38.734915,-9.368176,0,0,0,0,1,0,public,Agrupamento de Escolas da Alapraia Cascais,1,1,0,0,0,0,0,0,0,0,R da Escola,2645-463,ALCABIDECHE,,,1105,Cascais,11,Lisboa,PT170,AML,,eb1.manique@escolas.min-edu.pt,214441602,
231253,Escola Básica da Manjoeira,38.863281,-9.158980,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas João Villaret Loures,0,1,0,0,0,0,0,0,0,0,R. Beco da Escola,2660-001,FRIELAS,,,1107,Loures,11,Lisboa,PT170,AML,,eb1.manjoeira@escolas.min-edu.pt,219730484,070415|070416|070417|070418|070419|070420
231277,Escola Básica de Manteigadas,38.523531,-8.850959,0,0,0,0,1,0,public,Agrupamento de Escolas Ordem de Santiago Setúbal,1,1,0,0,0,0,0,0,0,0,Rua Quinta S. José,2910-252,SETÚBAL,,,1512,Setúbal,15,Setúbal,PT170,AML,,eb1.manteigadas@escolas.min-edu.pt,265718388,160051|160052|160071|160072
231370,Escola Básica de Marco Cabaço,38.620311,-9.193110,0,0,0,0,1,0,public,Agrupamento de Escolas Daniel Sampaio Almada,0,1,0,0,0,0,0,0,0,0,R. Sebastião da Gama,2820-210,CHARNECA DA CAPARICA,,,1503,Almada,15,Setúbal,PT170,AML,,eb1.marcocabaco@escolas.min-edu.pt,212964120,020335|020336|020781|020782|020784
234126,Escola Básica Raul Lino,38.712019,-9.408147,0,0,0,0,1,0,public,Agrupamento de Escolas Ibn Mucana Cascais,1,1,0,0,0,0,0,0,0,0,Av. Piemonte,2765-438,ESTORIL,,,1105,Cascais,11,Lisboa,PT170,AML,,eb1.monteestoril@escolas.min-edu.pt,214687825,050383|050384|050385|050386
234291,Escola Básica de Montelavar,38.862488,-9.331907,0,0,0,0,1,0,public,Agrupamento de Escolas Lapiás Sintra,0,1,0,0,0,0,0,0,0,0,R. Maestro Alferes Álvaro Augusto de Sousa,2715-666,MONTELAVAR,,,1111,Sintra,11,Lisboa,PT170,AML,,eb1.montelavar@escolas.min-edu.pt,219671053,171267|171268|172101
234515,Escola Básica de Montinho da Cotovia,38.545304,-8.817443,0,0,0,0,1,0,public,Agrupamento de Escolas Luísa Todi Setúbal,1,1,0,0,0,0,0,0,0,0,Rua da Juventude,2910-313,SETÚBAL,,,1512,Setúbal,15,Setúbal,PT170,AML,,eb1.montinhopontes@escolas.min-edu.pt,265706260,160658|160657
235222,Escola Básica Samuel Johnson,38.712923,-9.271990,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas de São Bruno Oeiras,0,1,0,0,0,0,0,0,0,0,Rua Carlos Pereira,2760-144,CAXIAS,,,1110,Oeiras,11,Lisboa,PT170,AML,,eb1.murganhal@escolas.min-edu.pt,214425031,120599|120600|120601|120905|120906|120907|120908|120911
235301,Escola Básica da Murteira,38.863916,-9.192761,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Luís de Sttau Monteiro Loures,1,1,0,0,0,0,0,0,0,0,Murteira - Loures,2670-503,LOURES,,,1107,Loures,11,Lisboa,PT170,AML,,eb1.murteiraloures@escolas.min-edu.pt,219823675,070263|070264|070265|070266
236202,Escola Básica Padre Andrade,38.725145,-9.333070,0,0,0,0,1,0,public,Agrupamento de Escolas Frei Gonçalo de Azevedo Cascais,1,1,0,0,0,0,0,0,0,0,Rua da Escola,2785-024,SÃO DOMINGOS DE RANA,,,1105,Cascais,11,Lisboa,PT170,AML,,eb1.n1.aboboda@escolas.min-edu.pt,214441757,050071|050072|050125|050126|050127|050128|050130|050429|050448|050449
236238,Escola Básica da Quinta da Fidalga,38.774688,-9.297976,0,0,0,0,1,0,public,Agrupamento de Escolas Aqua Alba Agualva Sintra,1,1,0,0,0,0,0,0,0,0,R. Cidade de Madrid - Quinta Fidalga,2735-459,AGUALVA-CACÉM,,,1111,Sintra,11,Lisboa,PT170,AML,,eb1.n1.agualva@escolas.min-edu.pt,219144508,170463|170464|170465|170466|170467|170489|170625|170626|170627|170628|170629|170631|170632|170633
236263,Jardim de Infância Padre Agostinho da Mota,38.756367,-9.345980,0,0,0,0,1,0,public,"Agrupamento de Escolas Alfredo da Silva, Sintra",1,0,0,0,0,0,0,0,0,0,Estrada Nacional 249/4,2635-032,RIO DE MOURO,,,1111,Sintra,11,Lisboa,PT170,AML,,eb1.n1.albarraque@escolas.min-edu.pt;,219258473,172247|172248
236287,Jardim de Infância Cesaltina Fialho Gouveia,38.734689,-9.391255,0,0,0,0,1,0,public,Agrupamento de Escolas de Alcabideche Cascais,1,0,0,0,0,0,0,0,0,0,Lg. de S.vicente,2645-080,ALCABIDECHE,,,1105,Cascais,11,Lisboa,PT170,AML,,eb1.n1.alcabideche@escolas.min-edu.pt,214690467,050341
236330,Escola Básica Bruno Nascimento,38.733151,-9.394228,0,0,0,0,1,0,public,Agrupamento de Escolas de Alcabideche Cascais,0,1,0,0,0,0,0,0,0,0,R. da Escola,2765-000,ESTORIL,,,1105,Cascais,11,Lisboa,PT170,AML,,eb1.n1.alcoitao@escolas.min-edu.pt,214690731,050193|050194
236354,Escola Básica n.º 1 de Aldeia do Juso,38.729726,-9.447388,0,0,0,0,1,0,public,Agrupamento de Escolas de Cascais,0,1,0,0,0,0,0,0,0,0,Lg. Prof. Egas Moniz,2750-000,CASCAIS,,,1105,Cascais,11,Lisboa,PT170,AML,,eb1.n1.aldeiajuso@escolas.min-edu.pt,214872067,050277|050303
236408,Escola Básica de Alfeite,38.661087,-9.154781,0,0,0,0,1,0,public,Agrupamento de Escolas António Gedeão Almada,1,1,0,0,0,0,0,0,0,0,R. José Carlos de Melo,2810-001,ALMADA,,,1503,Almada,15,Setúbal,PT170,AML,,eb1.n1.alfeite@escolas.min-edu.pt,212736368,020501|020502|020677|020679|020680|020855|020857|020867|020943|020944
236421,Escola Básica de Alfragide,38.734407,-9.217211,0,0,0,0,1,0,public,Agrupamento de Escolas Almeida Garrett Amadora,1,1,0,0,0,0,0,0,0,0,Av. D. Luís I,2610-123,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,,eb1.alfragide@escolas.min-edu.pt,214712421,030001|030002|030003|030007|030009|030010|030059|030061|030555|030558|030563|030577|030578|030823|030824
236445,Escola Básica do Alto de Algés,38.708752,-9.233916,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas de Miraflores Oeiras,1,1,0,0,0,0,0,0,0,0,R. Victor Duarte Pedroso,1495-126,ALGÉS,,,1110,Oeiras,11,Lisboa,PT170,AML,,eb1ji.n1.alges@escolas.min-edu.pt,214104360,120213|121049|121050
236457,Escola Básica n.º 1 de Alhandra,38.928123,-9.008664,0,0,0,0,1,0,public,Agrupamento de Escolas de Alhandra Sobralinho e São João dos Montes Vila Franca de Xira,0,1,0,0,0,0,0,0,0,0,Largo do Castelo,2600-424,ALHANDRA,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,,eb1.n1.alhandra@escolas.min-edu.pt,219503250,180230|180231|180233
236469,Escola Básica n.º 1 de Alhos Vedros,38.657628,-9.025279,0,0,0,0,1,0,public,Agrupamento de Escolas José Afonso Moita,1,1,0,0,0,0,0,0,0,0,R. Lopes de Sequeira,2860-063,ALHOS VEDROS,,,1506,Moita,15,Setúbal,PT170,AML,,eb1.n1.alhosvedros@escolas.min-edu.pt,212032871,
236512,Escola Básica de Alpriate,38.864318,-9.093213,0,0,0,0,1,0,public,Agrupamento de Escolas de Vialonga Vila Franca de Xira,1,1,0,0,0,0,0,0,0,0,Alpriate,2625-000,PÓVOA DE SANTA IRIA,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,,eb1.n1.alpriate@escolas.min-edu.pt,219525328,180859|180860|180861|180863|180864
236548,Escola Básica do Alto Estanqueiro,38.679940,-8.932554,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Poeta Joaquim Serra Montijo,1,1,0,0,0,0,0,0,0,0,Rua Gomes Martins de Lemos,2870-000,MONTIJO,,,1507,Montijo,15,Setúbal,PT170,AML,,eb1.n1.aestanqueiro@escolas.min-edu.pt,212318000,100319|100321|100322|100320
236585,Escola Básica n.º 1 de Alverca do Ribatejo,38.914636,-9.026514,0,0,0,0,1,0,public,Agrupamento de Escolas Pedro Jacques de Magalhães Vila Franca de Xira,1,1,0,0,0,0,0,0,0,0,R. do Pavilhão Municipal - Qt. das Drogas,2615-360,ALVERCA DO RIBATEJO,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,,eb1.n1.alverca@escolas.min-edu.pt,219580205,180908|180907|180182|180181|180180|180179|180178|180177
236615,Escola Básica de Amora,38.628887,-9.116961,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Pedro Eanes Lobato Seixal,0,1,0,0,0,0,0,0,0,0,R. Irene Lisboa,2845-459,AMORA,,,1510,Seixal,15,Setúbal,PT170,AML,,eb1.n1.amora@escolas.min-edu.pt,212213923,140143|140144|140149|140150|140153|140154|140217|140218|140297|140309|140310|140311|140345|149000
236627,Escola Básica Fernando José dos Santos,38.718689,-9.410440,0,0,0,0,1,0,public,Agrupamento de Escolas Ibn Mucana Cascais,1,1,0,0,0,0,0,0,0,0,R. Manuel Ambrósio Santos,2645-212,ALCABIDECHE,,,1105,Cascais,11,Lisboa,PT170,AML,,eb1.n1.amoreira@escolas.min-edu.pt,214685398,050391|050393|050395
236720,Escola Básica de Arrentela,38.624299,-9.103019,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Nun’Álvares Seixal,1,1,0,0,0,0,0,0,0,0,R. António Bandeira,2840-367,SEIXAL,,,1510,Seixal,15,Setúbal,PT170,AML,,eb1.n1.arrentela@escolas.min-edu.pt,212211567,140053|140054|140231|140232
236755,Jardim de Infância de Arroteias,38.645890,-8.988544,0,0,0,0,1,0,public,Agrupamento de Escolas Fragata do Tejo Moita,1,0,0,0,0,0,0,0,0,0,R. da Escola Primária,2860-150,ALHOS VEDROS,,,1506,Moita,15,Setúbal,PT170,AML,,eb1.n1.arroteias@escolas.min-edu.pt,212898034,090113|090133|090134|090135|090147|090148
236860,Jardim de Infância de Azenhas do Mar,38.801543,-9.374320,0,0,0,0,1,0,public,Agrupamento de Escolas Monte da Lua Sintra,1,0,0,0,0,0,0,0,0,0,R. Dr. António Brandão de Vasconcelos,2705-088,COLARES,,,1111,Sintra,11,Lisboa,PT170,AML,,eb1ji.amdabv@escolas.min-edu.pt,219282247,170818|170819|170820|171921|170817
236913,Escola Básica n.º 4 da Baixa da Banheira,38.656108,-9.041481,0,0,0,0,1,0,public,Agrupamento de Escolas D. João I Moita,1,1,0,0,0,0,0,0,0,0,R. do Douro,2835-103,BAIXA DA BANHEIRA,,,1506,Moita,15,Setúbal,PT170,AML,,eb1.n1.baixabanheira@escolas.min-edu.pt,212032695,
237036,Escola Básica da Bemposta,38.912629,-9.132951,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas 4 de Outubro Loures,0,1,0,0,0,0,0,0,0,0,R. da Escola,2670-631,BUCELAS,,,1107,Loures,11,Lisboa,PT170,AML,,eb1.n1.bemposta@escolas.min-edu.pt,219681084,070145|070165|070147|070149|070151|070163
237061,Escola Básica Almada Negreiros,38.728929,-9.383294,0,0,0,0,1,0,public,Agrupamento de Escolas da Alapraia Cascais,0,1,0,0,0,0,0,0,0,0,R. Escola Nova 222,2645-329,ALCABIDECHE,,,1105,Cascais,11,Lisboa,PT170,AML,,eb1.bicesse@escolas.min-edu.pt,214691492,
237085,Escola Básica n.º 1 da Bobadela,38.808186,-9.099985,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas da Bobadela Loures,1,1,0,0,0,0,0,0,0,0,R. Domingos José Tavares,2695-032,BOBADELA LRS,,,1107,Loures,11,Lisboa,PT170,AML,,eb1.n1.bobadela@escolas.min-edu.pt,219556436,070749|070751|070793|070795|071223|071279|071293|072407|072408
237188,Escola Básica Sacadura Cabral,38.764417,-9.214738,0,0,0,0,1,0,public,Agrupamento de Escolas Fernando Namora Amadora,1,1,0,0,0,0,0,0,0,0,Largo Luis Vaz de Camões,2650-197,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,,eb1.sacaduracabral@escolas.min-edu.pt,214744203,030355|030387|030389|030390|030737|030356
237190,Escola Básica n.º 1 de Brejos do Assa,38.569421,-8.834896,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas de Palmela,0,1,0,0,0,0,0,0,0,0,Rua do Comércio,2950-057,PALMELA,,,1508,Palmela,15,Setúbal,PT170,AML,,eb1.n1.brejosassa@escolas.min-edu.pt,265501056,130099|130100|130101|130102|130646
237218,Escola Básica Alice Vieira,38.741897,-9.210441,0,0,0,0,1,0,public,Agrupamento de Escolas D. João V Amadora,1,1,0,0,0,0,0,0,0,0,R. Prof. Dr. Egas Moniz,2610-150,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,,eb1ji.alicevieira@escolas.min-edu.pt,214713089,030027|030028|030029|030030|030031|030032
237280,Escola Básica n.º 1 do Cacém,38.766626,-9.304230,0,0,0,0,1,0,public,Agrupamento de Escolas D. Maria II Sintra,0,1,0,0,0,0,0,0,0,0,Av. Dr. Miguel Freire da Cruz,2735-299,AGUALVA-CACÉM,,,1111,Sintra,11,Lisboa,PT170,AML,,eb1.n1.cacem@escolas.min-edu.pt,219134946,170455|170681|170683|170684
237358,Escola Básica n.º 1 de Camarate,38.799438,-9.134915,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas de Camarate - D. Nuno Álvares Pereira Loures,1,1,0,0,0,0,0,0,0,0,R. dos Bombeiros Voluntários,2680-001,CAMARATE,,,1107,Loures,11,Lisboa,PT170,AML,,eb1.n1.camarate@escolas.min-edu.pt,219473320,070627|070629|070643|070645
237437,Escola Básica Francisco Vieira Caldas,38.813185,-9.228493,0,0,0,0,1,0,public,Agrupamento de Escolas de Caneças Odivelas,1,1,0,0,0,0,0,0,0,0,Lg. Vieira Caldas,1685-605,CANEÇAS,,,1116,Odivelas,11,Lisboa,PT170,AML,,eb1.n1.canecas@escolas.min-edu.pt,219804531,110007|110009|110010|110023|110024|110025|110027|110055|110059|110167|110169|110233|110255
237449,Escola Básica de Canha,38.766531,-8.627576,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas de Pegões Canha e Santo Isidro Montijo,1,1,0,0,0,0,0,0,0,0,R. João Tomás Piteira,2985-021,CANHA,,,1507,Montijo,15,Setúbal,PT170,AML,,eb1.canha@escolas.min-edu.pt,265897419,100201|100202|100203|100204|100205|100206
237474,Escola Básica n.º 1 de Carcavelos,38.690398,-9.332448,0,0,0,0,1,0,public,Agrupamento de Escolas de Carcavelos Cascais,0,1,0,0,0,0,0,0,0,0,Qta. Paulo Jorge S/N,2775-596,CARCAVELOS,,,1105,Cascais,11,Lisboa,PT170,AML,,eb1.n1.carcavelos@escolas.min-edu.pt,214576145,050151|050152|050153
237498,Escola Básica Sylvia Philips,38.727804,-9.242514,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas de Carnaxide Oeiras,0,1,0,0,0,0,0,0,0,0,Rua 25 de Abril,2790-161,CARNAXIDE,,,1110,Oeiras,11,Lisboa,PT170,AML,,eb1.sylviaphilips@escolas.min-edu.pt,214185074,120045|120047|120097|120101|120277|120361|120415|120475|120476|120477|120479|120481
237644,Escola Básica José Jorge Letria,38.698738,-9.425343,0,0,0,0,1,0,public,Agrupamento de Escolas da Cidadela Cascais,1,1,0,0,0,0,0,0,0,0,Lg. Maestro Taborda 5,2750-498,CASCAIS,,,1105,Cascais,11,Lisboa,PT170,AML,,eb1.josejorgeletria@escolas.min-edu.pt,214845344,050251|050317
237917,Escola Básica de Coina,38.654554,-9.069032,0,0,0,0,1,0,public,Agrupamento de Escolas de Santo António Barreiro,0,1,0,0,0,0,0,0,0,0,R. Prof. Mª Rita A. Duarte,2830-417,COINA,,,1504,Barreiro,15,Setúbal,PT170,AML,,eb1.n1.coina@escolas.min-edu.pt,212105120,040121|040113
237978,Escola Básica n.º 1 de Corroios,38.642984,-9.155130,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas de Vale de Milhaços Seixal,0,1,0,0,0,0,0,0,0,0,Rua Comandante Ramiro Correia,2855-137,CORROIOS,,,1510,Seixal,15,Setúbal,PT170,AML,,eb1.n1.corroios@escolas.min-edu.pt,212549310,140687|140688|140741|140742|140743
238028,Escola Básica n.º 2 da Costa da Caparica,38.640666,-9.233949,0,0,0,0,1,0,public,Agrupamento de Escolas da Caparica Almada,1,1,0,0,0,0,0,0,0,0,Praça dos Apóstolos,2825-294,COSTA DE CAPARICA,,,1503,Almada,15,Setúbal,PT170,AML,http://www.aecaparica.pt,eb1.n1.costacaparica@escolas.min-edu.pt,212903142,029804|029805|020663
238193,Escola Básica Padre Himalaia,38.745473,-9.220934,0,0,0,0,1,0,public,Agrupamento de Escolas da Damaia Amadora,0,1,0,0,0,0,0,0,0,0,R. Catarina Eufémia,2720-094,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,,eb1.pehimalaia@escolas.min-edu.pt,214901396,030505|030507|030509|030511|030531|030567|030661|030677|030678|030679|030681|030682|030741|030745
238284,Escola Básica São Miguel,38.987445,-9.243671,0,0,0,0,1,0,public,Agrupamento de Escolas Professor Armando Lucena Mafra,1,1,0,0,0,0,0,0,0,0,R. Principal,2665-053,ENXARA DO BISPO,,,1109,Mafra,11,Lisboa,PT170,AML,,eb1.n1.enxarabispo@escolas.min-edu.pt,261787399,080665|080666
238405,Escola Básica Artur Bual,38.760987,-9.228084,0,0,0,0,1,0,public,Agrupamento de Escolas Mães d’Água Amadora,0,1,0,0,0,0,0,0,0,0,Pctª das Roiçadas,2700-715,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,,eb1.arturbual@escolas.min-edu.pt,214920579,030093|030105|030139|030141|030142|030144|030145|030146|030147|030161|030163|030727
238417,Escola Básica da Quinta das Dálias,38.792057,-9.201531,0,0,0,0,1,0,public,Agrupamento de Escolas a Sudoeste de Odivelas,1,1,0,0,0,0,0,0,0,0,Rua Quinta das Dálias,1685-871,FAMÕES,,,1116,Odivelas,11,Lisboa,PT170,AML,,eb1.n1.famoes@escolas.min-edu.pt,219340397,110415|110417|110418|110443|110675|110711
238429,Escola Básica n.º 1 do Faralhão,38.521271,-8.826416,0,0,0,0,1,0,public,Agrupamento de Escolas Ordem de Santiago Setúbal,0,1,0,0,0,0,0,0,0,0,Estrada Vale da Rosa,2910-000,SETÚBAL,,,1512,Setúbal,15,Setúbal,PT170,AML,,eb1.n1.faralhao@escolas.min-edu.pt,265793158,160323|160324|160675|160676|160677|160678|160691|160692
238478,Escola Básica n.º 1 do Feijó,38.653136,-9.164898,0,0,0,0,1,0,public,Agrupamento de Escolas Romeu Correia Almada,1,1,0,0,0,0,0,0,0,0,Rua Garcia de Resende,2810-068,ALMADA,,,1503,Almada,15,Setúbal,PT170,AML,,eb1.n1.feijo@escolas.min-edu.pt,212502012,020515|020516|020730|020729|020531|020513|020671|020672|020517|020518
238510,Escola Básica de Fernão Ferro,38.567049,-9.101727,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas de Pinhal de Frades Seixal,1,1,0,0,0,0,0,0,0,0,R. da Escola Primária,2865-060,FERNÃO FERRO,,,1510,Seixal,15,Setúbal,PT170,AML,,eb1.n1.fernaoferro@escolas.min-edu.pt,212128770,140837
238570,Escola Básica do Fogueteiro,38.614660,-9.110656,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Paulo da Gama Seixal,1,1,0,0,0,0,0,0,0,0,R. da Escola Primária,2845-156,AMORA,,,1510,Seixal,15,Setúbal,PT170,AML,,eb1.n1.fogueteiro@escolas.min-edu.pt,212260380,140113|140129|140225|140226|140511|140513|140515|140517
238612,Escola Básica de Craveira do Norte,38.679226,-8.588308,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas de Pegões Canha e Santo Isidro Montijo,1,1,0,0,0,0,0,0,0,0,Estrada Vale das Vinhas,2985-202,PEGÕES,,,1507,Montijo,15,Setúbal,PT170,AML,,eb1.n1.fcnorte@escolas.min-edu.pt,265898462,
238624,Escola Básica da Quinta de Santo António,38.618645,-9.124428,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Terras de Larus Seixal,1,1,0,0,0,0,0,0,0,0,R. Dr. Luís Câmara Pestana,2845-107,AMORA,,,1510,Seixal,15,Setúbal,PT170,AML,,eb1.n1.forosamora@escolas.min-edu.pt,212245417,140207|140208|140209|140210
238739,Escola Básica n.º 1 de Galiza,38.705455,-9.383560,0,0,0,0,1,0,public,Agrupamento de Escolas de São João do Estoril Cascais,1,1,0,0,0,0,0,0,0,0,Rua Mestre de Aviz,2765-303,ESTORIL,,,1105,Cascais,11,Lisboa,PT170,AML,,eb1.n1.galiza@escolas.min-edu.pt,214687921,
239276,Escola Básica n.º 1 do Laranjeiro,38.652260,-9.149939,0,0,0,0,1,0,public,Agrupamento de Escolas Professor Ruy Luís Gomes Almada,1,1,0,0,0,0,0,0,0,0,R. Francisco Sousa Tavares,2810-224,ALMADA,,,1503,Almada,15,Setúbal,PT170,AML,,eb1.n1.laranjeiro@escolas.min-edu.pt,212536027,020693|020695|020696|020699
239331,Escola Básica Cesário Verde,38.718407,-9.255062,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Linda-a-Velha e Queijas Oeiras,1,1,0,0,0,0,0,0,0,0,R. Cesário Verde S/N,2790-332,QUEIJAS,,,1110,Oeiras,11,Lisboa,PT170,AML,,eb1.n1.lindaapastora@escolas.min-edu.pt,214176435,120289|120290|120485|120486|120487|120488
239343,Escola Básica Armando Guerreiro,38.711605,-9.239777,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas de Santa Catarina Oeiras,0,1,0,0,0,0,0,0,0,0,Avenida Pedro Álvares Cabral,2795-094,LINDA A VELHA,,,1110,Oeiras,11,Lisboa,PT170,AML,,eb1.n1.lindaavelha@escolas.min-edu.pt,214190393,120157|120158|120159|120160|120161|120162|120163|120251|120273|120321|121051|121057
239355,Escola Básica n.º 1 do Linhó,38.769638,-9.381725,0,0,0,0,1,0,public,Agrupamento de Escolas Monte da Lua Sintra,1,1,0,0,0,0,0,0,0,0,R. da Escola 16,2710-344,SINTRA,,,1111,Sintra,11,Lisboa,PT170,AML,,eb1.n1.linho@escolas.min-edu.pt,219234721,172293|172294|172295|172296
239367,Escola Básica n.º 1 de Lisboa,38.720237,-9.138299,0,0,0,0,1,0,public,Agrupamento de Escolas Nuno Gonçalves Lisboa,1,1,0,0,0,0,0,0,0,0,Lg. da Escola Municipal,1150-146,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,eb1.n1.lisboa@escolas.min-edu.pt,218852634,
239446,Escola Básica de Loures,38.827557,-9.174996,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Luís de Sttau Monteiro Loures,1,1,0,0,0,0,0,0,0,0,R. Maria Lamas,2670-531,LOURES,,,1107,Loures,11,Lisboa,PT170,AML,,eb1ji.loures@escolas.min-edu.pt,219827711,070550|070550|070548|070547
